Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
RXRX,"Recursion Pharmaceuticals Inc Cl A",3.49,-0.07,-1.97%,19.33%,58%,50155,2.5%,97.5%,0.025895395692283
BSX,"Boston Scientific Corp",48.17,-1.69,-3.39%,51.04%,69%,47938,36.8%,63.2%,0.58169460208526
KSS,"Kohl's Corp",17.94,0.26,+1.47%,4.50%,3%,47899,48.6%,51.4%,0.94442640253308
AMC,"AMC Entertainment Holdings",2.61,-0.04,-1.51%,22.28%,20%,47814,13.5%,86.5%,0.15651984616501
LITE,"Lumentum Holdings",939.03,53.47,+6.04%,43.75%,18%,47306,42.0%,58.0%,0.72529997447026
CSCO,"Cisco Systems Inc",112.36,1.25,+1.13%,31.54%,41%,46798,31.3%,68.7%,0.45493548888543
USAR,"USA Rare Earth Inc",18.92,-0.49,-2.52%,3.98%,4%,46249,20.3%,79.7%,0.25414214822247
FCX,"Freeport-Mcmoran Inc",79,-0.91,-1.14%,57.69%,51%,45458,38.5%,61.5%,0.62698639942734
BA,"Boeing Company",212.09,1.01,+0.48%,30.61%,13%,44935,27.3%,72.7%,0.37626339969372
F,"Ford Motor Company",13.9,-0.05,-0.36%,31.35%,37%,44928,29.7%,70.3%,0.42181714611222
NIO,"Nio Inc ADR",4.37,-0.08,-1.80%,16.66%,11%,44877,22.3%,77.7%,0.28716477843109
CBRS,"Cerebras Systems Cl A",182.15,-1.76,-0.96%,0.00%,0%,43602,31.6%,68.4%,0.46119302949062
SOUN,"Soundhound AI Inc Cl A",7.01,-0.04,-0.57%,9.25%,3%,42417,17.0%,83.0%,0.20427573675544
CVNA,"Carvana Company Cl A",73.95,-1.82,-2.40%,17.58%,23%,42231,45.0%,55.0%,0.81826401446655
NVO,"Novo Nordisk A/S ADR",47.19,-1.47,-3.02%,7.49%,5%,42009,29.9%,70.1%,0.42650005093552
JPM,"JP Morgan Chase & Company",356.5,-0.19,-0.05%,18.21%,18%,41975,58.2%,41.8%,1.3947398448197
VZ,"Verizon Communications",50.19,-0.06,-0.12%,35.57%,28%,41550,37.2%,62.8%,0.59323593696077
LCID,"Lucid Group Inc",4.95,-0.31,-5.89%,15.54%,29%,41431,67.5%,32.5%,2.0748849636337
GAP,"Gap Inc",21.15,1,+4.96%,72.37%,85%,41018,43.8%,56.2%,0.78060427157493
T,"AT&T Inc",25.87,0.1,+0.39%,24.79%,22%,39951,46.6%,53.4%,0.87317141785446
IONQ,"Ionq Inc",40.03,-2.02,-4.80%,9.51%,5%,39893,32.7%,67.3%,0.48593883860394
WDC,"Western Digital Corp",468.88,18.13,+4.02%,43.29%,27%,39073,52.9%,47.1%,1.123186436994
QCOM,"Qualcomm Inc",163.72,3.16,+1.97%,25.73%,54%,39007,34.6%,65.4%,0.52992626294321
OPEN,"Opendoor Technologies Inc",3.41,-0.19,-5.28%,6.48%,6%,38821,22.0%,78.0%,0.28253328487892
XOM,"Exxonmobil Holdings Corp",158.19,-2.45,-1.53%,53.65%,48%,38491,38.7%,61.3%,0.63180430727489
GRAB,"Grab Holdings Ltd Cl A",3.64,0.06,+1.68%,23.05%,27%,38377,12.0%,88.0%,0.13632191395493
APLD,"Applied Digital Corp",26.87,-1.98,-6.86%,11.96%,4%,38109,29.3%,70.7%,0.41380077907624
NU,"NU Holdings Ltd Cl A",15.17,0.03,+0.20%,30.29%,29%,37731,43.6%,56.4%,0.77374012786762
VALE,"Vale S.A. ADR",15.16,-0.17,-1.11%,13.98%,35%,37457,11.1%,88.9%,0.12486861467311
RGTI,"Rigetti Computing Inc",15.94,-1.,-5.90%,6.75%,4%,37352,38.3%,61.7%,0.6217436609934
UNH,"Unitedhealth Group",401.01,4.42,+1.11%,12.91%,22%,36544,42.3%,57.7%,0.73407990889247
RDDT,"Reddit Cl A",155.36,-7.09,-4.36%,3.77%,2%,36543,38.7%,61.3%,0.63182102348843
ANET,"Arista Networks Inc",202.25,11.31,+5.92%,25.62%,31%,36425,33.0%,67.0%,0.49337870526014
GS,"Goldman Sachs Group",1040.46,-18.42,-1.74%,33.87%,53%,35236,65.4%,34.6%,1.8922268735123
CVS,"CVS Corp",94.32,1.42,+1.53%,18.52%,18%,34866,21.9%,78.1%,0.28000293696538
NVAX,"Novavax Inc",9.21,-0.23,-2.44%,8.26%,18%,34683,85.7%,14.3%,6.0052514643506
NVTS,"Navitas Semiconductor Corp",12.67,0.23,+1.85%,13.27%,10%,34389,15.4%,84.6%,0.18150896722325
UPS,"United Parcel Service",105.65,0.51,+0.49%,10.81%,8%,34346,31.8%,68.2%,0.4661487236404
RIOT,"Riot Platforms Inc",20.61,-0.69,-3.24%,33.94%,35%,34183,51.4%,48.6%,1.0592168674699
HTZ,"Hertz Global Holdings Inc",2.09,-0.14,-6.28%,24.32%,50%,34072,36.7%,63.3%,0.58048056405975
TTD,"Trade Desk Inc",13.03,-0.22,-1.66%,24.52%,18%,33194,34.0%,66.0%,0.51453209837113
RXT,"Rackspace Technology Inc",3.4,0,0.00%,6.88%,17%,33097,11.0%,89.0%,0.12410420133818
BX,"Blackstone Inc",143.2,-0.21,-0.15%,29.72%,34%,32083,92.1%,7.9%,11.646038628301
XE,"X-Energy Inc Cl A",18.26,-0.85,-4.45%,20.83%,8%,31985,6.7%,93.3%,0.071847458195101
DIS,"Walt Disney Company",109.63,-1.62,-1.46%,13.88%,13%,31808,41.3%,58.7%,0.70269257534393
KEEL,"Keel Infrastructure Corp",3.36,-0.15,-4.27%,21.79%,4%,31663,20.3%,79.7%,0.25537229402902
PURR,"Hyperliquid Strategies Inc",11.56,-0.31,-2.61%,9.76%,44%,31634,17.9%,82.1%,0.21800400431234
HONA,"Honeywell Aerospace Inc",164.01,3.65,+2.28%,16.13%,5%,31547,2.0%,98.0%,0.020113177041229
SCHW,"The Charles Schwab Corp",109.39,-2.88,-2.57%,20.55%,17%,31308,64.8%,35.2%,1.8435967302452
AAOI,"Applied Optoelect",113.76,0.61,+0.54%,17.65%,11%,31106,37.8%,62.2%,0.60771139135828
ASST,"Strive Inc",21.5,0.11,+0.51%,5.66%,22%,30870,25.0%,75.0%,0.33261385711202
DVN,"Devon Energy Corp",46.83,-0.08,-0.17%,35.70%,24%,30477,10.5%,89.5%,0.11772472219166
RKT,"Rocket Companies Cl A",13.9,-0.4,-2.80%,32.12%,20%,30372,29.5%,70.5%,0.41753010361243
BULL,"Webull Corp Cl A",8.78,-0.16,-1.79%,5.93%,2%,30282,22.5%,77.5%,0.28985815904928
CVX,"Chevron Corp",200.21,0.32,+0.16%,48.40%,42%,30110,25.5%,74.5%,0.3416209954106
HPE,"Hewlett Packard Enterprise",55.23,1.79,+3.35%,48.87%,90%,29945,29.2%,70.8%,0.4125
GLXY,"Galaxy Digital Holdings",24.64,-0.15,-0.61%,24.28%,15%,29268,91.7%,8.3%,11.014778325123
GLW,"Corning Inc",152.78,5.62,+3.82%,50.15%,50%,28874,35.6%,64.4%,0.55161481003815
PBR,"Petroleo Brasileiro S.A. Petrobras ADR",17.76,-0.09,-0.50%,10.25%,39%,28870,55.7%,44.3%,1.2598825831703
TEM,"Tempus AI Cl A",68.48,-0.25,-0.36%,43.76%,56%,28630,42.6%,57.4%,0.74254412659769
ECHO,"Echostar Corp",85.61,-0.91,-1.05%,0.00%,0%,28324,8.3%,91.7%,0.09034915502175
EOSE,"Eos Energy Enterprises Inc",3.34,-0.2,-5.65%,8.01%,8%,28209,21.7%,78.3%,0.27769725518616
PDD,"Pdd Holdings Inc",86.74,-1.01,-1.15%,34.60%,25%,28014,56.0%,44.0%,1.2736790844899
BBAI,"Bigbear.Ai Holdings Inc",3.05,-0.04,-1.29%,0.00%,0%,27894,16.0%,84.0%,0.1906266006488
AEO,"American Eagle Outfitters",17.59,0.86,+5.14%,34.86%,82%,27657,14.3%,85.7%,0.16632227048454
ET,"Energy Transfer LP",21.43,0.41,+1.95%,26.63%,19%,27578,13.6%,86.4%,0.15698942775633
CORZ,"Core Scientific Inc",17.42,-0.61,-3.38%,5.75%,4%,27273,17.0%,83.0%,0.20431864346905
MPT,"Medical Properties Trust Inc",4.08,-0.03,-0.73%,14.39%,28%,26911,94.0%,6.0%,15.756537982565
DG,"Dollar General Corp",122.78,0.2,+0.16%,64.09%,74%,26796,58.0%,42.0%,1.3825020005335
B,"Barrick Mining Corp",47,-1.87,-3.83%,48.91%,39%,26602,61.2%,38.8%,1.5797129557797
CRML,"Critical Metals Corp",7.99,-0.11,-1.36%,16.28%,25%,26522,26.1%,73.9%,0.35343947744438
CLSK,"Cleanspark Inc",12.18,-0.57,-4.47%,32.80%,18%,26136,40.4%,59.6%,0.67850491297926
DLTR,"Dollar Tree Inc",132.18,-2.3,-1.71%,67.40%,80%,26110,43.1%,56.9%,0.75694771549694
CCL,"Carnival Corporation Ltd",25.59,-0.55,-2.10%,18.41%,10%,26077,22.2%,77.8%,0.28464456377161
XPEV,"Xpeng Inc ADR",11.71,0.11,+0.95%,18.33%,9%,26070,21.8%,78.2%,0.27825447413582
PANW,"Palo Alto Networks",339.31,-0.59,-0.17%,70.26%,93%,26043,49.8%,50.2%,0.99181644359465
AMAT,"Applied Materials",479.76,-0.28,-0.06%,36.66%,48%,25754,52.6%,47.4%,1.1094274715374
ADBE,"Adobe Systems Inc",273.47,-0.45,-0.16%,79.83%,90%,25517,54.6%,45.4%,1.2014494003969
MP,"MP Materials Corp",59.31,-0.86,-1.43%,10.15%,10%,25193,35.9%,64.1%,0.55935875216638
DKNG,"Draftkings Inc",24.78,-1.01,-3.92%,34.82%,25%,25067,27.6%,72.4%,0.38186328555678
ACHR,"Archer Aviation Inc",5.9,-0.06,-1.01%,11.06%,7%,24572,19.0%,81.0%,0.23452572347267
PYPL,"Paypal Holdings",61.81,-0.46,-0.74%,10.65%,15%,24323,16.9%,83.1%,0.20393010938969
BRK.B,"Berkshire Hathaway Cl B",504.91,0.59,+0.12%,20.03%,11%,24012,56.2%,43.8%,1.2818587855174
BTDR,"Bitdeer Technologies Group",10.67,-0.62,-5.49%,22.98%,19%,23754,30.6%,69.4%,0.44077151695275
C,"Citigroup Inc",133.56,0.31,+0.23%,12.21%,14%,23665,63.4%,36.6%,1.7345736075803
HL,"Hecla Mining Company",20.7,-0.22,-1.05%,32.62%,16%,23602,38.8%,61.2%,0.63392177223953
BBY,"Best Buy Company",87.44,2.15,+2.52%,80.76%,89%,23396,50.5%,49.5%,1.021427337135
V,"Visa Inc",383.9,-0.24,-0.06%,26.27%,18%,23111,55.3%,44.7%,1.2394379844961
TXN,"Texas Instruments",261.77,1.72,+0.66%,27.21%,43%,22926,50.3%,49.7%,1.0121116377041
BURL,"Burlington Stores Inc",313.99,-1.28,-0.41%,89.35%,93%,22856,82.3%,17.7%,4.6462450592885
AG,"First Majestic Silver",20.99,-0.25,-1.18%,22.91%,13%,22848,44.9%,55.1%,0.81448538754765
RZLV,"Rezolve AI Plc",2.91,-0.05,-1.69%,3.58%,5%,22757,28.4%,71.6%,0.39742093951489
JOBY,"Joby Aviation Inc",7.14,-0.08,-1.11%,0.00%,0%,22498,42.2%,57.8%,0.72995001922338
TOST,"Toast Inc Cl A",36.97,0.17,+0.46%,9.92%,9%,22300,5.3%,94.7%,0.055421458658716
PLUG,"Plug Power Inc",2.17,-0.1,-4.41%,0.00%,0%,21952,19.6%,80.4%,0.24310549861261
ENPH,"Enphase Energy Inc",38.42,1.07,+2.85%,24.48%,34%,21793,12.8%,87.2%,0.14651725589226
CLYM,"Climb Bio Inc",16.08,-1.76,-9.87%,6.17%,31%,21752,1.5%,98.5%,0.015736633201027
SRPT,"Sarepta Therapeutics",19.46,0.54,+2.85%,7.39%,10%,21385,1.6%,98.4%,0.016204143698917
IBM,"Intl Business Machines",229.87,-4.32,-1.84%,27.35%,27%,21165,34.5%,65.5%,0.52705627705628
PATH,"Uipath Inc Cl A",16.76,0.1,+0.60%,62.98%,71%,21032,23.5%,76.5%,0.30722854123936
FSLR,"First Solar Inc",205.93,-0.89,-0.43%,14.15%,15%,21032,70.1%,29.9%,2.3469127943985
APP,"Applovin Corp Cl A",308.11,-2.43,-0.78%,10.02%,9%,20859,35.1%,64.9%,0.54168514412417
WFC,"Wells Fargo & Company",85.23,0.44,+0.52%,13.21%,14%,20851,30.6%,69.4%,0.44078220011056
SNOW,"Snowflake Cl A",315.37,-1.65,-0.52%,69.63%,84%,20792,45.9%,54.1%,0.84817777777778
HRL,"Hormel Foods Corp",23.71,-0.07,-0.29%,39.67%,82%,20761,76.3%,23.7%,3.2248677248677
LRCX,"Lam Research Corp",312.88,-1.78,-0.57%,40.51%,40%,20677,51.6%,48.4%,1.0643969648562
CCJ,"Cameco Corp",107.36,0.4,+0.37%,23.77%,13%,20661,25.7%,74.3%,0.34581813444502
ON,"On Semiconductor",73.22,0.71,+0.98%,25.74%,39%,20558,14.2%,85.8%,0.16614669011288
PL,"Planet Labs Pbc",21.16,-0.39,-1.81%,50.98%,61%,20403,14.6%,85.4%,0.17083668082176
CAT,"Caterpillar Inc",821.93,10.64,+1.31%,41.14%,35%,20388,67.2%,32.8%,2.0507257219811
COST,"Costco Wholesale",956.12,-3.89,-0.41%,28.97%,24%,20367,47.2%,52.8%,0.89566269545793
MCD,"McDonald's Corp",266.93,-1.17,-0.44%,35.97%,35%,20328,30.5%,69.5%,0.43853938150166
STX,"Seagate Technology",846.37,24.7,+3.01%,40.69%,35%,19855,44.7%,55.3%,0.80878199872461
JBLU,"Jetblue Airways Corp",4.99,-0.09,-1.77%,13.37%,8%,19657,52.7%,47.3%,1.1125201504567
CLF,"Cleveland-Cliffs Inc",11.54,0.02,+0.17%,33.25%,29%,19612,46.3%,53.7%,0.86231127148419
NN,"Nextnav Inc",15.39,-0.28,-1.79%,48.33%,63%,19520,13.4%,86.6%,0.15441480868177
CDE,"Coeur Mining Inc",21.44,-0.15,-0.69%,27.21%,11%,19484,51.7%,48.3%,1.06946362188
TTWO,"Take-Two Interactive",233.45,0.52,+0.22%,57.92%,65%,19465,8.7%,91.3%,0.095755460481873
TENB,"Tenable Holdings Inc",33.66,0.87,+2.65%,61.57%,82%,19423,0.5%,99.5%,0.0052792298535273
NCLH,"Norwegian Cruise Ord",17.09,-0.17,-0.98%,20.07%,16%,19393,48.3%,51.7%,0.93484984535568
HUT,"Hut 8 Corp",85,-0.5,-0.58%,21.44%,23%,19281,30.2%,69.8%,0.4319346453769
SNPS,"Synopsys Inc",410,1.21,+0.30%,95.63%,98%,19203,41.2%,58.8%,0.70073509875122
SBUX,"Starbucks Corp",108.49,2.73,+2.58%,10.45%,13%,19126,50.4%,49.6%,1.0170850031639
LUNR,"Intuitive Machines Inc",16.11,-0.49,-2.95%,32.71%,11%,18854,42.5%,57.5%,0.73945935971953
POET,"Poet Technologies Inc",8.08,0,0.00%,12.77%,7%,18843,19.1%,80.9%,0.23536353504229
COHR,"Coherent Corp",294.37,6.23,+2.16%,45.14%,33%,18797,36.6%,63.4%,0.57626834381551
SMTC,"Semtech Corp",140.8,13.28,+10.41%,36.78%,57%,18768,30.8%,69.2%,0.44513744513745
BHVN,"Biohaven Ltd",16.95,2.57,+17.87%,2.29%,3%,18763,22.5%,77.5%,0.29097289115178
M,"Macy's Inc",22.82,0.23,+1.02%,52.70%,74%,18626,37.8%,62.2%,0.60721373716455
SLS,"Sellas Life Sciences Group Inc",13.73,-0.36,-2.56%,53.91%,77%,18577,29.8%,70.2%,0.42417969947869
RCAT,"Red Cat Holdings Inc",8.93,-0.17,-1.87%,15.82%,6%,18528,29.5%,70.5%,0.41933506971043
VST,"Vistra Energy Corp",140.03,1,+0.72%,0.00%,0%,18233,33.3%,66.7%,0.49856168324156
BB,"Blackberry Ltd",7.79,0,0.00%,19.62%,44%,18147,24.7%,75.3%,0.32838006002489
VYX,"NCR Voyix Corporation",8.88,0.75,+9.23%,4.69%,51%,18109,1.6%,98.4%,0.016731233507383
NEM,"Newmont Mining",131.6,-3.54,-2.62%,41.86%,36%,17933,50.3%,49.7%,1.0111023886957
SHOP,"Shopify Inc",150.29,-3.59,-2.33%,12.41%,13%,17680,32.7%,67.3%,0.48646376324197
QXO,"Qxo Inc",14.02,0.17,+1.23%,50.81%,55%,17528,65.6%,34.4%,1.9106609099967
LULU,"Lululemon Athletica",116.35,-1.98,-1.67%,56.98%,72%,17106,50.7%,49.3%,1.0303857566766
MRK,"Merck & Company",153.1,-3.35,-2.14%,43.23%,25%,16718,39.4%,60.6%,0.64904320378773
AA,"Alcoa Corp",49.72,-1.56,-3.04%,18.94%,16%,16695,61.1%,38.9%,1.5724191063174
TGT,"Target Corp",164.04,0.57,+0.35%,5.30%,7%,16681,48.6%,51.4%,0.94417249417249
UUUU,"Energy Fuels Inc",15.7,-0.27,-1.69%,2.13%,3%,16229,20.1%,79.9%,0.25194785157757
MO,"Altria Group",69.12,1.05,+1.54%,50.36%,53%,16061,39.7%,60.3%,0.65919421487603
CAPR,"Capricor Therap",9.36,1.07,+12.91%,15.21%,56%,15899,41.4%,58.6%,0.70645057421917
CELH,"Celsius Holdings Inc",35.23,-0.11,-0.31%,30.71%,29%,15853,45.0%,55.0%,0.8184216563432
ABT,"Abbott Laboratories",114.1,-2.03,-1.75%,37.46%,48%,15786,20.8%,79.2%,0.26237504998001
EQT,"Eqt Corp",54.79,0.79,+1.46%,16.73%,10%,15665,28.9%,71.1%,0.40568916008615
RUM,"Rum Group Inc",9.38,-0.85,-8.31%,13.86%,65%,15630,29.5%,70.5%,0.41781567489115
BIDU,"Baidu Inc ADR",93.26,-0.17,-0.18%,16.46%,7%,15103,28.3%,71.7%,0.39390862944162
TE,"T1 Energy Inc",4.51,-0.14,-3.01%,7.67%,8%,15006,23.8%,76.2%,0.31148400629261
VG,"Venture Global Inc Cl A",14.3,0.23,+1.63%,9.37%,8%,14961,44.9%,55.1%,0.81367438477391
AXTI,"Axt Inc",65.18,-2.27,-3.37%,8.76%,2%,14848,24.7%,75.3%,0.32772958955558
SMMT,"Summit Therapeu ADR",14.23,0.87,+6.51%,34.23%,57%,14821,53.8%,46.2%,1.1658629256174
DJT,"Trump Media & Technology Group Corp",9.5,0.1,+1.06%,24.18%,33%,14787,20.8%,79.2%,0.26244343891403
LYFT,"Lyft Inc Cl A",17.39,-0.26,-1.47%,8.42%,4%,14758,34.5%,65.5%,0.52647910633016
PLAB,"Photronics Inc",30.25,0.93,+3.17%,32.69%,31%,14733,45.6%,54.4%,0.83978521478521
RBLX,"Roblox Corp Cl A",37.56,-1.56,-3.99%,24.63%,27%,14576,46.7%,53.3%,0.87714101738571
BMY,"Bristol-Myers Squibb",67.57,-0.35,-0.52%,29.23%,20%,14333,25.2%,74.8%,0.33703358208955
DOW,"Dow Inc",30.33,0.17,+0.56%,4.17%,4%,14307,55.0%,45.0%,1.2202048417132
CMG,"Chipotle Mexican Grill",37.34,-0.09,-0.24%,21.76%,17%,14252,42.1%,57.9%,0.72730578111744
MDT,"Medtronic Inc",92.02,0.88,+0.97%,63.26%,84%,14182,70.5%,29.5%,2.3879598662207
TIGR,"Up Fintech Holding Ltd ADR",5.46,-0.01,-0.09%,24.57%,53%,14114,13.0%,87.0%,0.1489742754803
QS,"Quantumscape Corp",5.74,-0.08,-1.37%,0.00%,0%,14097,39.5%,60.5%,0.65341308937368
TTMI,"TTM Technologies",121.7,9.4,+8.37%,46.05%,44%,14019,22.7%,77.3%,0.29386248269497
